Theoretical pI,Instability index,Gravy,Target
8.161649132,27.50819672,-0.388797814,Stable
7.659758949,30.59038462,-0.35467033,Stable
5.642088509,51.21292035,-0.398584071,Unstable
8.357117271,36.907,-0.418,Stable
9.389320564,46.03831502,-0.131501832,Less Stable
6.173021507,41.94161392,-0.135126582,Unstable
5.716092873,45.74373898,-0.366843034,Unstable
5.542506599,55.8504611,-0.093083573,Unstable
8.701507378,49.14850993,-0.260927152,Less Stable
8.416686058,40.04508197,-0.407377049,Less Stable
9.211129951,41.46550562,-0.312841091,Less Stable
9.389191628,46.69020036,-0.121857923,Less Stable
8.990261269,39.69854523,-0.114547677,Stable
6.426523399,34.26280992,-0.378512397,Less Stable
7.084491539,30.35714286,-0.344230769,Stable
7.652881432,35.89726027,-0.398082192,Stable
5.642088509,51.21292035,-0.398584071,Unstable
9.238142204,31.6755814,-0.250290698,Stable
7.078523445,30.02103825,-0.355191257,Stable
6.607612419,37.90710383,-0.323497268,Less Stable
7.082274818,29.5599455,-0.341961853,Stable
7.116889763,33.39593496,-0.398644986,Stable
7.145366096,33.53956044,-0.356318681,Stable
8.796985054,44.85061425,-0.371007371,Less Stable
6.408960152,35.9737963,-0.121296296,Less Stable
8.400375557,41.92416452,-0.470694087,Less Stable
6.694689751,42.26006192,-0.175851393,Unstable
6.801888084,49.70833333,-0.162403101,Unstable
9.333362007,47.2943898,-0.129326047,Less Stable
7.664931297,53.26971429,0.222285714,Stable
9.876185799,29.28658031,-0.067357513,Stable
9.789024544,35.25498392,0.050160772,Stable
9.651835823,38.72191781,-0.239726027,Stable
5.899455452,26.99302703,-0.195675676,Less Stable
9.6734972,44.87870968,-0.1,Less Stable
9.125902748,38.39389313,-0.025954198,Stable
5.9642519,29.5421267,-0.087782805,Less Stable
9.144211769,38.24726027,-0.150684932,Stable
8.831797981,42.90992366,-0.016030534,Less Stable
9.580985069,42.74761905,-0.04702381,Less Stable
8.184599876,48.91654676,-0.337985612,Less Stable
6.495355415,44.67124294,-0.233898305,Unstable
5.23489399,19.75891473,0.088372093,Stable
5.571835518,42.47368421,-0.384210526,Unstable
8.80833149,35.29101124,-0.073707865,Stable
5.981474113,46.86447699,-0.166108787,Unstable
5.533412361,42.10469265,-0.290854573,Unstable
7.595815086,29.03468835,-0.390243902,Stable
9.432707787,35.59728507,-0.027149321,Stable
8.058564186,31.23546667,-0.343733333,Stable
6.363943672,16.77261146,-0.207643312,Less Stable
7.636284447,32.73204225,-0.181338028,Stable
5.754970741,25.26690141,0.070422535,Stable
6.058320427,26.39827586,-0.204597701,Less Stable
6.104928398,36.0507173,-0.460337553,Less Stable
9.271665764,44.29935065,-0.094805195,Less Stable
9.874380684,37.00465116,-0.102790698,Stable
5.681023216,33.22383562,-0.32739726,Less Stable
6.202975655,42.3809816,-0.163190184,Unstable
9.097794533,29.97165775,0.155614973,Stable
5.905991936,27.08513514,0.000675676,Stable
9.574667168,25.31390728,-0.233774834,Stable
7.133032036,25.04942966,-0.31634981,Stable
7.603943062,32.49480874,-0.455464481,Stable
9.068074608,38.6659204,0.02238806,Stable
9.341033745,29.6698,-0.3438,Stable
8.181054115,46.63244482,-0.197453311,Less Stable
7.108193398,33.03054496,-0.385831063,Stable
5.991136742,36.88454106,-0.348792271,Less Stable
8.391221046,49.81735905,-0.367507418,Less Stable
6.134712029,45.54938704,-0.434325744,Unstable
8.963184547,63.44266667,-0.128666667,Less Stable
6.802968025,33.73977901,-0.363535912,Less Stable
9.272890663,27.91528662,-0.312101911,Stable
8.568638039,26.32519685,-0.049606299,Stable
5.502491951,31.77973856,-0.196078431,Less Stable
5.793791771,53.73647469,-0.491448517,Unstable
6.052238655,32.03333333,-0.374829932,Less Stable
6.26680584,34.40193046,-0.333872902,Less Stable
8.48882618,47.91439542,-0.099509804,Less Stable
8.8362463,44.32590909,-0.058391608,Less Stable
9.097794533,28.1989899,0.255050505,Stable
6.029048347,39.75334437,-0.396688742,Less Stable
8.799628258,31.95594059,-0.326980198,Stable
7.150083733,24.12275862,-0.246551724,Stable
8.752243996,29.29769737,-0.374013158,Stable
9.109592247,38.06072816,0.225242718,Stable
9.065947151,47.05918669,-0.213308688,Less Stable
7.973336983,20.65362,-0.156,Stable
6.105042076,36.56933086,-0.405947955,Less Stable
6.256574821,41.98793451,-0.208816121,Unstable
6.288404655,38.07878981,-0.372823779,Less Stable
6.317278862,6.422282609,-0.171195652,Less Stable
8.981880379,47.01381038,-0.151162791,Less Stable
8.210064888,49.31846154,-0.142735043,Less Stable
5.48004055,40.00515684,0.063989962,Less Stable
7.899520683,40.79590517,-0.474461207,Less Stable
7.829121208,36.68511318,-0.298801598,Stable
6.501152992,28.95150492,-0.28326301,Less Stable
6.462388802,52.35060449,-0.40328152,Unstable
6.971211433,40.52303665,-0.283769634,Unstable
5.607075691,53.05815625,-0.63125,Unstable
9.212741661,34.48638498,-0.214553991,Stable
5.342092323,49.60924731,-0.445591398,Unstable
9.625597191,38.19488636,-0.402272727,Stable
7.254155922,37.43619186,-0.527616279,Stable
8.876281166,30.90775401,-0.46684492,Stable
5.33498745,42.31587084,-0.317808219,Unstable
7.214027596,32.36121884,-0.252354571,Stable
5.586158943,50.51437008,-0.51496063,Unstable
8.258287239,26.02882353,-0.218823529,Stable
7.670444679,27.83737654,-0.406790123,Stable
7.619573784,28.45176849,-0.325401929,Stable
7.095234108,44.31957037,-0.213777778,Less Stable
9.209131432,43.75602851,-0.081873727,Less Stable
8.968986702,42.25773585,-0.282264151,Less Stable
5.26524601,43.86116424,-0.357796258,Unstable
6.128061867,34.28940217,-0.43423913,Less Stable
9.019465446,30.00657534,-0.306575342,Stable
6.303808022,44.94545455,-0.303754941,Unstable
6.362806892,35.35961538,-0.391483516,Less Stable
7.896555138,41.3334728,-0.050627615,Less Stable
8.191111183,39.55581897,-0.092025862,Stable
9.15613842,46.72771583,-0.087589928,Less Stable
9.102049446,47.00755835,-0.093716338,Less Stable
5.539437294,41.04378788,-0.068939394,Unstable
10.02330265,75.06259352,-0.601745636,Less Stable
9.260061455,56.91741071,-0.288839286,Less Stable
9.95709362,48.07761506,-0.543723849,Less Stable
8.704537392,47.51010101,-0.216161616,Less Stable
9.95709362,47.99812109,-0.538830898,Less Stable
9.459397697,43.87081545,-0.017596567,Less Stable
8.143662453,49.9189911,-0.189317507,Less Stable
8.15894146,29.67912088,-0.38956044,Stable
8.143662453,50.56642229,-0.193695015,Less Stable
6.24088726,41.11498708,-0.318087855,Unstable
8.233982658,51.93725862,-0.242241379,Less Stable
5.701257896,49.89189189,-0.458277027,Unstable
8.976529503,44.93671233,-0.297808219,Less Stable
6.010064125,25.68385269,-0.341643059,Less Stable
9.069621849,44.56328846,-0.018461538,Less Stable
6.028991508,48.33384962,-0.230225564,Unstable
8.334682274,37.33941696,-0.125088339,Stable
5.982269859,39.44832451,-0.188007055,Less Stable
6.028991508,48.9946015,-0.23037594,Unstable
5.970049477,48.60380303,-0.216363636,Unstable
9.041191292,34.92690821,-0.272463768,Stable
8.334682274,37.33941696,-0.125088339,Stable
9.419233894,44.1013986,-0.048951049,Less Stable
8.335069084,49.76074074,-0.256296296,Less Stable
5.015666008,36.4,0.034574468,Stable
5.622706413,45.20230769,-0.501538462,Unstable
9.235756874,44.92055375,-0.153420195,Less Stable
8.174284935,43.0866726,-0.029715302,Less Stable
8.729551125,47.62544379,-0.442899408,Less Stable
6.466651726,47.11286645,-0.650488599,Unstable
8.872606468,51.19142012,-0.467159763,Less Stable
8.5621912,44.42264463,-0.388099174,Less Stable
8.967826271,44.70516039,-0.394002789,Less Stable
8.520286751,47.68377049,-0.433934426,Less Stable
6.918066978,44.790625,-0.579119318,Unstable
8.861582375,47.61274336,-0.506725664,Less Stable
6.002675056,44.57509881,-0.291106719,Unstable
7.657769585,25.76821918,-0.310136986,Stable
6.056501579,38.70446097,-0.273048327,Less Stable
8.581725121,40.92183544,-0.243987342,Less Stable
7.694317055,23.89281437,-0.287125749,Stable
8.119099998,29.17615176,-0.365582656,Stable
5.900478554,47.43487544,-0.413345196,Unstable
8.470517159,29.50437158,-0.329234973,Stable
6.56708622,35.93149171,-0.314917127,Less Stable
7.213175011,38.16783042,-0.403241895,Stable
7.1440588,35.2890411,-0.315616438,Stable
8.405533028,34.22246914,-0.385679012,Stable
9.129190636,46.36722826,-0.19384058,Less Stable
9.129190636,46.43323049,-0.197459165,Less Stable
8.520286751,47.68377049,-0.433934426,Less Stable
5.622706413,45.20230769,-0.501538462,Unstable
5.090466118,28.4539267,0.131413613,Stable
9.419233894,44.1013986,-0.048951049,Less Stable
8.90722599,52.56819527,-0.461242604,Less Stable
6.130562782,29.60632184,-0.209770115,Less Stable
8.5621912,44.42264463,-0.388099174,Less Stable
8.386256981,49.82603406,-0.158150852,Less Stable
8.368657112,46.09267462,-0.448381601,Less Stable
7.248301506,45.22741652,-0.7,Less Stable
8.417137337,46.35777778,-0.280740741,Less Stable
8.967826271,44.70516039,-0.394002789,Less Stable
8.575471687,40.65316456,-0.256962025,Less Stable
8.995289803,38.36048527,-0.094627383,Stable
8.861324501,41.59108635,-0.44637883,Less Stable
7.546649361,43.9780446,-0.658662093,Less Stable
8.626337242,49.03136095,-0.425443787,Less Stable
8.472386742,43.38657938,-0.465957447,Less Stable
8.11903553,28.30433604,-0.378590786,Stable
8.174800682,30.91165312,-0.336314363,Stable
8.546074104,30.37121588,-0.357816377,Stable
6.70821743,32.46225352,-0.345352113,Less Stable
7.1440588,35.2890411,-0.315616438,Stable
7.657769585,25.76821918,-0.310136986,Stable
6.759202003,26.77808219,-0.316712329,Less Stable
5.900478554,47.43487544,-0.413345196,Unstable
6.078782463,46.00177866,-0.286758893,Unstable
7.637193871,31.57741047,-0.284297521,Stable
8.119099998,29.17615176,-0.365582656,Stable
8.470517159,29.50437158,-0.329234973,Stable
6.019044685,48.27348754,-0.387900356,Unstable
6.70821743,33.54732394,-0.33915493,Less Stable
6.266692162,30.41518987,-0.230063291,Less Stable
6.056501579,38.70446097,-0.273048327,Less Stable
8.405533028,34.22246914,-0.385679012,Stable
6.266692162,29.19620253,-0.237025316,Less Stable
5.689435387,53.95866667,-0.469,Unstable
8.119099998,29.29159892,-0.341192412,Stable
5.790381432,40.62586873,-0.268532819,Unstable
9.314214897,44.84484064,-0.212948207,Less Stable
6.512066078,26.25041096,-0.299452055,Less Stable
9.269087029,46.29277174,-0.200905797,Less Stable
9.269087029,46.22714286,-0.197287523,Less Stable
9.608577538,42.90619469,0.037168142,Stable
7.322987938,44.55691643,-0.604755043,Less Stable
8.729680061,48.25295858,-0.434023669,Less Stable
8.990583611,42.34504881,-0.422175732,Less Stable
7.168385887,26.16446281,-0.319559229,Stable
8.174800682,29.41788618,-0.344444444,Stable
8.402116203,29.92818428,-0.362330623,Stable
9.201072884,32.88182292,-0.322916667,Stable
5.848925591,53.7712766,-0.389716312,Unstable
7.18788166,30.94,-0.005607477,Stable
5.962035179,38.95744681,-0.282978723,Less Stable
8.546009636,32.98511166,-0.383622829,Stable
7.673627663,36.73690773,-0.400997506,Stable
5.998980522,45.92064759,-0.190060241,Unstable
9.026814842,46.03027174,-0.182971014,Less Stable
5.654138374,26.86838235,-0.025735294,Less Stable
5.900421715,24.97567568,0.069369369,Stable
5.009584236,31.24647059,0.187058824,Stable
8.517063332,42.53645681,-0.366178624,Less Stable
6.129084969,36.18165939,-0.131877729,Less Stable
9.226924706,42.4725817,-0.150653595,Less Stable
8.839405251,44.53561453,-0.415921788,Less Stable
6.036948967,49.97857143,-0.494444444,Unstable
4.749830055,34.73666667,0.118888889,Stable
6.884759331,39.47769111,-0.555226209,Less Stable
7.627531242,46.2,-0.489711191,Less Stable
6.100665474,14.52702703,-0.248648649,Less Stable
9.036936378,26.40650862,0.04137931,Stable
4.964226723,38.54432133,-0.18199446,Less Stable
8.121098518,27.45745257,-0.344173442,Stable
9.24910183,35.77586207,-0.05862069,Stable
6.018192101,44.68492908,-0.361702128,Unstable
9.82905941,44.78911565,-0.376190476,Less Stable
9.895719719,36.72083333,-0.275,Stable
9.44934063,38.21761006,-0.473584906,Stable
9.848335457,40.86296296,-0.035648148,Less Stable
7.66646595,26.90819672,-0.312021858,Stable
5.698359108,38.9,-0.44341637,Less Stable
8.709823799,25.02520325,-0.303794038,Stable
5.919292259,37.45792208,-0.144155844,Less Stable
8.347318077,35.95434243,-0.366004963,Stable
8.458719444,28.90634328,0.122636816,Stable
7.184698677,32.70856354,-0.28839779,Stable
5.888826561,51.99590747,-0.425978648,Unstable
6.321598625,40.02261682,-0.161838006,Unstable
6.927615929,38.65105566,-0.400191939,Less Stable
9.540369987,43.01557632,-0.555451713,Less Stable
9.263091469,43.79655109,-0.135948905,Less Stable
9.263091469,43.85833638,-0.139488117,Less Stable
8.87454052,39.18932264,0.054723708,Stable
6.250322533,47.23854985,-0.244108761,Unstable
5.371023369,47.51358885,-0.45261324,Unstable
5.41257267,48.13118467,-0.473170732,Unstable
5.434000969,49.81163561,-0.167287785,Unstable
5.797258949,42.02657092,-0.189228007,Unstable
7.887594032,42.35702128,0.122978723,Stable
7.029357719,41.62042553,0.036595745,Stable
7.150197411,87.09917021,-0.411914894,Less Stable
8.667145729,42.60563166,-0.544292237,Less Stable
8.084029198,39.37899687,-0.09153605,Stable
5.209884834,29.02414966,-0.269047619,Less Stable
8.354731941,38.47829912,-0.070087977,Stable
5.363691139,35.34832215,-0.142281879,Less Stable
8.586689186,44.00520674,-0.537825421,Less Stable
4.77375927,37.44885496,-0.015267176,Less Stable
5.171973228,42.79740933,-0.234455959,Unstable
7.781414604,30.67236667,-0.390666667,Stable
8.478124428,30.92527778,-0.288055556,Stable
8.478124428,31.31578947,-0.295567867,Stable
5.736611748,55.5721519,-0.702531646,Unstable
6.900787926,36.70128866,-0.417525773,Less Stable
7.577853966,42.3541109,-0.127533461,Less Stable
5.957658577,39.76532847,-0.511313869,Less Stable
6.571519661,43.63135755,-0.100764818,Unstable
9.382873726,41.63848752,-0.513656388,Less Stable
5.819312477,48.80706522,-0.542391304,Unstable
8.695253944,42.13896458,-0.392643052,Less Stable
8.695253944,43.86103542,-0.377384196,Less Stable
5.311797142,53.6118705,-0.39442446,Unstable
8.807944679,38.33414679,-0.009908257,Stable
6.271580315,44.91796009,-0.125055432,Unstable
7.566201973,36.22304251,0.072259508,Stable
6.045133781,35.97783451,-0.232746479,Less Stable
6.345243645,29.81050584,-0.207782101,Less Stable
7.846011925,25.56977968,-0.092166463,Stable
7.999575615,40.88646688,-0.285173502,Less Stable
5.418086052,44.84085482,-0.326322931,Unstable
6.181774712,26.19253731,0.002985075,Stable
8.719171715,53.5962963,-0.148888889,Less Stable
5.936912346,31.16,-0.267142857,Less Stable
5.011403084,49.82619718,-0.536056338,Unstable
9.179089165,35.45979021,-0.178671329,Stable
5.585647392,54.33451327,-0.294690265,Unstable
9.260512733,39.4957377,-0.444262295,Stable
8.394379997,44.40291262,-0.538834951,Less Stable
7.690736198,44.7196732,-0.245098039,Less Stable
5.015495491,35.23399015,-0.015270936,Less Stable
4.84009037,50.54707921,-0.212871287,Unstable
9.40105381,34.22512315,-0.309359606,Stable
9.037194252,55.99328063,0.035968379,Stable
8.625434685,40.84764411,-0.069924812,Less Stable
6.283687019,29.32464789,0.029577465,Stable
6.758633614,29.09947802,-0.335164835,Less Stable
4.921370125,51.8496063,-0.321259843,Unstable
5.804591179,52.20240385,-0.400961538,Unstable
5.844264793,40.84166667,-0.287393162,Unstable
6.077475166,49.09407407,0.025925926,Less Stable
8.10826931,32.18664495,0.080130293,Stable
7.13956852,36.7638961,-0.255324675,Stable
9.072651863,41.76895911,-0.115055762,Less Stable
6.039904594,38.36223629,-0.00021097,Less Stable
9.025138664,44.17,-0.191416309,Less Stable
5.561888695,56.2612069,-0.507068966,Unstable
5.254673958,53.992,-0.336666667,Unstable
8.513195229,36.9858209,-0.182089552,Stable
8.697187996,35.29166667,-0.307142857,Stable
8.375619698,39.01620948,-0.295261845,Stable
8.937784004,36.4184058,-0.392753623,Stable
9.448180199,44.42346041,-0.144281525,Less Stable
6.068153572,47.26658537,-0.031881533,Unstable
8.504491997,42.69911011,-0.593514329,Less Stable
7.633044624,32.49512262,-0.357765668,Stable
6.804502678,36.03152941,-0.097124183,Less Stable
7.145422935,24.65432099,-0.211728395,Stable
5.776512718,34.04753086,-0.222530864,Less Stable
8.375684166,34.6641604,-0.296491228,Stable
6.758633614,29.09947802,-0.335164835,Less Stable
6.82746563,49.79778905,-0.41703854,Unstable
5.10325489,45.0764,-0.316,Unstable
5.804761696,43.70118421,-0.044572368,Unstable
9.775486183,31.41850394,-0.392519685,Stable
5.819937706,38.21322344,-0.425641026,Less Stable
6.583569527,44.06948276,-0.096724138,Unstable
9.113202477,51.44875899,-0.123920863,Less Stable
6.490353584,37.15175879,0.140703518,Stable
5.858701897,37.73347826,-0.125652174,Less Stable
9.266508293,39.55869565,-0.34173913,Stable
8.568380165,37.3404878,-0.26,Stable
6.967062187,51.81108333,-0.226041667,Unstable
6.008756828,40.52353919,-0.137767221,Unstable
6.964618111,52.46617234,-0.237074148,Unstable
7.910867119,40.85756604,-0.111698113,Less Stable
6.480804634,47.31282528,-0.150185874,Unstable
6.716743279,29.52888889,-0.302222222,Less Stable
6.716572762,30.44483696,-0.3125,Less Stable
6.833433723,28.53569482,-0.302724796,Less Stable
6.120843315,48.23896797,-0.494483986,Unstable
6.185071373,47.81395349,-0.457781753,Unstable
7.667204857,31.66925208,-0.346537396,Stable
8.367109871,31.97860697,-0.416169154,Stable
8.844820595,48.07478976,-0.133638026,Less Stable
6.506495857,41.34282178,-0.261881188,Unstable
7.002700233,52.48045541,-0.118975332,Less Stable
6.253107643,41.2312,-0.130933333,Unstable
6.010064125,51.21214789,-0.462852113,Unstable
8.408885384,41.84908815,-0.246048632,Less Stable
5.855405235,38.35830861,-0.335014837,Less Stable
8.807880211,36.29023256,-0.524186047,Stable
9.404406166,39.85025641,-0.318461538,Stable
8.843660164,41.06661211,-0.238952537,Less Stable
5.189934349,64.12980501,-0.557381616,Unstable
8.094988823,35.8292011,-0.402479339,Stable
5.881721687,55.06271186,-0.454237288,Unstable
8.013694191,27.27831541,-0.168637993,Stable
9.704893303,69.65300847,-0.31059322,Less Stable
8.91122303,48.08423773,-0.417312661,Less Stable
6.28704052,38.54021898,-0.047445255,Less Stable
7.102623177,12.33333333,-0.103787879,Stable
9.564416695,41.20298361,-0.235737705,Less Stable
5.244101906,54.76864407,-0.29279661,Unstable
8.906065559,41.38609272,-0.413245033,Less Stable
7.593143654,59.87586207,-0.335775862,Less Stable
8.823546028,26.34052288,-0.421895425,Stable
7.021002388,22.18296296,-0.202222222,Stable
9.267862129,61.6626971,-0.271369295,Less Stable
6.07667942,47.36614173,-0.029133858,Unstable
6.862364769,49.8056338,-0.265258216,Unstable
6.070199776,36.66423841,-0.051986755,Less Stable
8.884726524,25.12016129,-0.177822581,Stable
6.23753376,40.02794118,-0.306764706,Unstable
6.704011345,47.14702703,-0.092972973,Unstable
5.43394413,27.68666667,0.023333333,Stable
7.057834053,48.59900506,-0.640809444,Less Stable
5.872968483,57.72237522,-0.428571429,Unstable
7.297069359,49.75297143,-0.651619048,Less Stable
5.962035179,56.48566775,-0.413355049,Unstable
8.977109718,42.39625,0.429583333,Stable
6.767727852,51.02134775,-0.285024958,Unstable
6.749482536,51.35854575,-0.326143791,Unstable
5.562968636,29.12797203,-0.094405594,Less Stable
7.303378487,50.36018803,-0.654358974,Less Stable
6.459774208,26.31041096,-0.381917808,Less Stable
6.459774208,26.31041096,-0.374794521,Less Stable
8.027425957,26.57257143,-0.197904762,Stable
9.07355442,44.20935897,-0.16007326,Less Stable
7.770879173,37.86438356,-0.344006849,Stable
8.919861794,51.00532813,-0.123125,Less Stable
8.988520622,50.06794025,-0.118081761,Less Stable
5.812264442,43.08313458,-0.027938671,Unstable
6.135905647,46.28595318,-0.044481605,Unstable
8.604546928,52.80097027,-0.134428795,Less Stable
9.354701042,48.21901869,-0.032554517,Less Stable
8.552714348,50.09234043,-0.259361702,Less Stable
5.805557442,49.12882883,-0.163063063,Unstable
6.750107765,24.00487805,-0.143414634,Less Stable
6.968312645,41.21369565,-0.302484472,Unstable
5.380970192,41.83065327,-0.661809045,Unstable
6.385315132,31.38726287,-0.396205962,Less Stable
8.392574883,34.50134409,-0.303494624,Stable
7.591211128,37.19012694,-0.518053597,Stable
8.470903969,45.79087452,-0.420532319,Less Stable
6.053773308,33.58596379,0.046325879,Stable
5.77696743,46.60087986,-0.056514382,Unstable
7.144001961,24.6,-0.365745856,Stable
8.392574883,34.24301075,-0.317741935,Stable
5.210055351,51.28037634,-0.540860215,Unstable
9.312732124,33.789701,-0.343853821,Stable
5.681705284,53.01505376,-0.25,Unstable
9.09669857,27.50530973,-0.359734513,Stable
5.840229225,52.79724311,-0.16566416,Unstable
6.212751961,45.01806616,0.163486005,Less Stable
5.713762474,51.95989975,-0.156390977,Unstable
6.293520164,26.15231788,-0.029801325,Less Stable
6.026945305,32.44358974,-0.337179487,Less Stable
7.11706028,26.34824356,-0.084074941,Stable
6.543895912,31.56493213,-0.19638009,Less Stable
8.782673073,53.37121908,-0.03975265,Less Stable
8.334166527,37.96955939,-0.249616858,Stable
6.109020805,44.73622449,-0.258418367,Unstable
8.592620277,31.16171285,-0.105037783,Stable
5.607814598,36.994,-0.3464,Less Stable
6.089866066,27.94548105,-0.303790087,Less Stable
8.875185204,52.55743816,-0.039222615,Less Stable
9.049120903,40.32373418,-0.375316456,Less Stable
5.334532738,49.0306367,-0.211329588,Unstable
6.520705605,26.27479675,-0.374254743,Less Stable
8.198911858,29.5054918,-0.091803279,Stable
6.836332512,32.33142145,-0.405985037,Less Stable
5.530627251,43.1272,-0.2112,Unstable
8.585593224,48.56001327,-0.131585932,Less Stable
6.575839424,43.70612114,-0.132964473,Unstable
9.276243019,47.43729091,-0.168909091,Less Stable
8.608157158,40.68632812,-0.302929687,Less Stable
6.198826408,42.56331405,-0.145289256,Unstable
8.897168922,35.00597015,0.038059701,Stable
6.531846046,44.8515,-0.321,Unstable
4.793084526,30.15337079,0.207303371,Stable
5.614805794,33.12113402,-0.144845361,Less Stable
4.808828926,29.57833333,0.107222222,Stable
5.463841438,37.67111111,-0.309043928,Less Stable
6.406970787,29.95695402,-0.07183908,Less Stable
5.200279045,41.82690476,-0.320748299,Unstable
4.757901192,34.3278481,-0.352742616,Less Stable
7.043624306,43.09787234,-0.169503546,Less Stable
4.79285717,20.04293478,0.049456522,Stable
4.815194893,32.11277778,0.125,Stable
4.685317802,37.77777778,0.155,Stable
8.759142113,42.60906555,-0.421059972,Less Stable
6.334614754,52.30654912,-0.277329975,Unstable
8.666372108,44.67350427,-0.55006105,Less Stable
7.045556831,48.09815498,-0.271217712,Less Stable
8.121098518,30.51680217,-0.381842818,Stable
8.087703896,34.24611529,-0.427067669,Stable
7.114843559,29.60285714,-0.35012987,Stable
8.581789589,44.97753304,-0.372687225,Less Stable
5.621910667,54.70673759,-0.383865248,Unstable
5.990966225,48.52751678,-0.230704698,Unstable
5.791972923,49.67478109,-0.406654991,Unstable
6.015236473,41.86074919,-0.302442997,Unstable
6.926081276,34.39476309,-0.393765586,Less Stable
9.127256584,41.21724816,-0.218427518,Less Stable
9.108367348,46.85235612,-0.110071942,Less Stable
7.519650841,36.16008942,-0.153204173,Stable
9.715530586,96.13855932,-0.477542373,Less Stable
5.503628731,60.30652174,-0.642028986,Unstable
8.897878075,41.84761905,0.091836735,Stable
7.866770744,25.19340659,-0.090659341,Stable
9.169999123,30.89421488,0.055371901,Stable
6.436868095,39.94153846,-0.317948718,Less Stable
5.288606834,44.61843318,-0.10875576,Unstable
5.256833839,28.28340807,-0.165919283,Less Stable
6.352575874,38.82871795,-0.312820513,Less Stable
8.256804466,40.56594595,-0.218378378,Less Stable
6.827238274,48.7298303,-0.419272727,Unstable
7.94155407,50.60502152,-0.177618364,Less Stable
6.281868172,53.23783259,-0.360089686,Unstable
9.635460854,58.52051836,-0.519654428,Less Stable
7.765877342,39.56647059,-0.266089965,Stable
7.057663536,44.99584112,-0.407476636,Less Stable
7.765138435,32.59974093,-0.342227979,Stable
9.244266701,35.03602484,-0.102277433,Stable
9.244266701,34.86024845,-0.101449275,Stable
5.658685493,27.3660221,-0.393922652,Less Stable
9.108367348,46.52607914,-0.107913669,Less Stable
6.202350426,31.46784741,-0.475749319,Less Stable
9.686133003,39.76056338,0.034507042,Stable
7.080740166,32.77696477,-0.304065041,Stable
8.78080349,24.2140056,-0.266946779,Stable
6.202350426,31.62070845,-0.476566757,Less Stable
8.783833504,39.60125926,0.027407407,Stable
8.108913994,29.61126374,-0.36456044,Stable
9.108367348,46.85235612,-0.114748201,Less Stable
6.320689201,32.98351648,-0.398901099,Less Stable
8.679201317,44.54588486,0.035181237,Stable
9.108302879,47.99604693,-0.093862816,Less Stable
8.791763115,40.41320552,-0.112423313,Less Stable
7.47355442,42.21411475,-0.148360656,Less Stable
9.50355854,39.18782609,-0.41173913,Stable
9.29616375,47.93348624,-0.388073394,Less Stable
5.971754646,38.72657343,-0.225594406,Less Stable
8.176928139,35.36205797,-0.121884058,Stable
9.883019447,40.87830189,-0.141745283,Less Stable
5.556943703,49.39402985,-0.3,Unstable
8.481347847,49.85594855,-0.111897106,Less Stable
5.107972527,25.66572581,-0.234274194,Less Stable
6.108907127,38.05452196,-0.323514212,Less Stable
6.156026649,53.7607438,-0.330578512,Unstable
5.810445595,55.74129555,-0.36437247,Unstable
9.880634117,53.61197917,-0.4234375,Less Stable
9.390223122,40.2075,-0.213333333,Less Stable
10.11110859,55.17228261,-0.146195652,Less Stable
6.596983528,54.90186916,-0.161682243,Unstable
8.758819771,62.21960073,-0.252631579,Less Stable
5.849721336,52.57949917,-0.115525876,Unstable
8.44930706,30.23278237,-0.327548209,Stable
6.224176598,37.60763636,-0.401090909,Less Stable
7.177536964,29.94371859,-0.111557789,Stable
6.110271263,37.31602067,-0.319379845,Less Stable
9.153172874,60.30419905,-0.286066351,Less Stable
8.141083717,46.92701909,-0.238472834,Less Stable
5.656014061,48.35934066,-0.443736264,Unstable
8.44930706,29.71707989,-0.319559229,Stable
5.518350029,39.16330645,-0.596370968,Less Stable
5.641349602,53.72586093,-0.091390728,Unstable
8.568895912,29.32056738,-0.423167849,Stable
5.477482796,37.95725806,-0.587903226,Less Stable
7.279221916,34.41882353,-0.452235294,Stable
5.953623009,31.01876751,-0.320168067,Less Stable
8.837922478,47.95335463,-0.243610224,Less Stable
6.000287819,28.36626506,-0.335742972,Less Stable
8.60209713,37.03632761,0.206472919,Stable
5.58354435,37.25606641,0.166283525,Stable
6.392363167,43.21505848,-0.125584795,Unstable
5.955896568,29.04875346,-0.329362881,Less Stable
9.121067619,48.5383156,-0.10141844,Less Stable
8.974530983,55.81708166,-0.346720214,Less Stable
5.295768547,37.36591146,-0.359635417,Less Stable
6.26061039,44.70395604,-0.383736264,Unstable
6.216958046,50.0326087,0.031055901,Less Stable
7.924598885,42.59760962,-0.090381895,Less Stable
8.669337654,40.03876652,-0.294273128,Less Stable
8.857134056,46.15754717,-0.325314465,Less Stable
8.729937935,40.56741071,-0.321130952,Less Stable
8.903486824,48.17379679,-0.347237077,Less Stable
9.077358055,47.00359066,-0.382226212,Less Stable
8.680619621,47.96869245,-0.357458564,Less Stable
8.369688606,34.37199017,-0.454545455,Stable
7.664817619,35.69645777,-0.391008174,Stable
6.195813942,47.96730835,-0.212776831,Unstable
6.429649544,49.81785592,-0.135849057,Unstable
8.15894146,30.67377049,-0.358743169,Stable
8.40024662,33.53360656,-0.321857923,Stable
7.656405449,37.82630137,-0.353424658,Stable
5.698984337,43.69604305,0.025662252,Less Stable
